statement_id,variant_type,selected_k,RCS,rank,found,recall@1,recall@5,recall@10,mrr
600,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
600,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
600,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
601,original,3,0.9235058661145619,1.0,True,1,1,1,1.0
601,biomarker_synonym,3,0.9235058661145619,1.0,True,1,1,1,1.0
601,biomarker_order,3,0.9235058661145619,1.0,True,1,1,1,1.0
601,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
602,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
602,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
602,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
602,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
603,original,3,0.946765300778619,1.0,True,1,1,1,1.0
603,biomarker_synonym,3,0.946765300778619,1.0,True,1,1,1,1.0
603,biomarker_order,3,0.946765300778619,1.0,True,1,1,1,1.0
603,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
604,original,10,0.5888202098825761,7.0,True,0,0,1,0.14285714285714285
604,biomarker_synonym,10,0.5888202098825761,7.0,True,0,0,1,0.14285714285714285
604,biomarker_order,10,0.5888202098825761,7.0,True,0,0,1,0.14285714285714285
604,wording,10,0.6184912237817292,7.0,True,0,0,1,0.14285714285714285
605,original,10,0.4094635070787236,1.0,True,1,1,1,1.0
605,biomarker_synonym,10,0.4094635070787236,1.0,True,1,1,1,1.0
605,biomarker_order,10,0.4094635070787236,1.0,True,1,1,1,1.0
605,wording,10,0.46644639150411205,2.0,True,0,1,1,0.5
606,original,10,0.34711383085300657,7.0,True,0,0,1,0.14285714285714285
606,biomarker_synonym,10,0.34711383085300657,7.0,True,0,0,1,0.14285714285714285
606,biomarker_order,10,0.34711383085300657,7.0,True,0,0,1,0.14285714285714285
606,wording,10,0.41812687520914205,7.0,True,0,0,1,0.14285714285714285
607,original,10,0.34711383085300657,7.0,True,0,0,1,0.14285714285714285
607,biomarker_synonym,10,0.34711383085300657,7.0,True,0,0,1,0.14285714285714285
607,biomarker_order,10,0.34711383085300657,7.0,True,0,0,1,0.14285714285714285
607,wording,10,0.41812687520914205,7.0,True,0,0,1,0.14285714285714285
608,original,10,0.19252036774389492,,False,0,0,0,0.0
608,biomarker_synonym,10,0.19252036774389492,,False,0,0,0,0.0
608,biomarker_order,10,0.19252036774389492,,False,0,0,0,0.0
608,wording,10,0.19252036774389492,,False,0,0,0,0.0
609,original,10,0.19252036774389492,,False,0,0,0,0.0
609,biomarker_synonym,10,0.19252036774389492,,False,0,0,0,0.0
609,biomarker_order,10,0.19252036774389492,,False,0,0,0,0.0
609,wording,10,0.19252036774389492,,False,0,0,0,0.0
610,original,10,0.19252036774389492,7.0,True,0,0,1,0.14285714285714285
610,biomarker_synonym,10,0.19252036774389492,7.0,True,0,0,1,0.14285714285714285
610,biomarker_order,10,0.19252036774389492,7.0,True,0,0,1,0.14285714285714285
610,wording,10,0.19252036774389492,7.0,True,0,0,1,0.14285714285714285
611,original,10,0.19252036774389492,5.0,True,0,1,1,0.2
611,biomarker_synonym,10,0.19252036774389492,5.0,True,0,1,1,0.2
611,biomarker_order,10,0.19252036774389492,5.0,True,0,1,1,0.2
611,wording,10,0.19252036774389492,4.0,True,0,1,1,0.25
612,original,10,0.19252036774389492,10.0,True,0,0,1,0.1
612,biomarker_synonym,10,0.19252036774389492,10.0,True,0,0,1,0.1
612,biomarker_order,10,0.19252036774389492,9.0,True,0,0,1,0.1111111111111111
612,wording,10,0.19252036774389492,10.0,True,0,0,1,0.1
613,original,3,0.9515995115995116,1.0,True,1,1,1,1.0
613,biomarker_synonym,3,0.9515995115995116,1.0,True,1,1,1,1.0
613,biomarker_order,3,0.9515995115995116,1.0,True,1,1,1,1.0
613,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
614,original,3,0.9218156294976254,1.0,True,1,1,1,1.0
614,biomarker_synonym,3,0.9218156294976254,1.0,True,1,1,1,1.0
614,biomarker_order,3,0.9218156294976254,1.0,True,1,1,1,1.0
614,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
615,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
615,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
615,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
615,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
616,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
616,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
616,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
616,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
617,original,10,0.42046310309952845,,False,0,0,0,0.0
617,biomarker_synonym,10,0.4135482094825072,,False,0,0,0,0.0
617,biomarker_order,10,0.42046310309952845,7.0,True,0,0,1,0.14285714285714285
617,wording,10,0.43412769937282036,,False,0,0,0,0.0
618,original,10,0.35521790054089303,,False,0,0,0,0.0
618,biomarker_synonym,10,0.24977106906681934,,False,0,0,0,0.0
618,biomarker_order,10,0.35521790054089303,10.0,True,0,0,1,0.1
618,wording,10,0.34775858461937087,,False,0,0,0,0.0
619,original,10,0.35521790054089303,5.0,True,0,1,1,0.2
619,biomarker_synonym,10,0.35521790054089303,5.0,True,0,1,1,0.2
619,biomarker_order,10,0.35521790054089303,5.0,True,0,1,1,0.2
619,wording,10,0.24285617544979807,8.0,True,0,0,1,0.125
620,original,10,0.42046310309952845,3.0,True,0,1,1,0.3333333333333333
620,biomarker_synonym,10,0.4135482094825072,5.0,True,0,1,1,0.2
620,biomarker_order,10,0.42046310309952845,2.0,True,0,1,1,0.5
620,wording,10,0.43412769937282036,7.0,True,0,0,1,0.14285714285714285
621,original,10,0.35521790054089303,,False,0,0,0,0.0
621,biomarker_synonym,10,0.24977106906681934,8.0,True,0,0,1,0.125
621,biomarker_order,10,0.35521790054089303,4.0,True,0,1,1,0.25
621,wording,10,0.34775858461937087,,False,0,0,0,0.0
622,original,10,0.35521790054089303,6.0,True,0,0,1,0.16666666666666666
622,biomarker_synonym,10,0.35521790054089303,4.0,True,0,1,1,0.25
622,biomarker_order,10,0.35521790054089303,4.0,True,0,1,1,0.25
622,wording,10,0.24285617544979807,,False,0,0,0,0.0
623,original,10,0.42046310309952845,7.0,True,0,0,1,0.14285714285714285
623,biomarker_synonym,10,0.4135482094825072,4.0,True,0,1,1,0.25
623,biomarker_order,10,0.42046310309952845,4.0,True,0,1,1,0.25
623,wording,10,0.43412769937282036,,False,0,0,0,0.0
624,original,3,0.9235058661145619,1.0,True,1,1,1,1.0
624,biomarker_synonym,3,0.9235058661145619,1.0,True,1,1,1,1.0
624,biomarker_order,3,0.9235058661145619,1.0,True,1,1,1,1.0
624,wording,3,0.9041062689921564,1.0,True,1,1,1,1.0
625,original,3,0.9218156294976254,3.0,True,0,1,1,0.3333333333333333
625,biomarker_synonym,3,0.9218156294976254,3.0,True,0,1,1,0.3333333333333333
625,biomarker_order,3,0.9218156294976254,3.0,True,0,1,1,0.3333333333333333
625,wording,3,0.9218156294976254,3.0,True,0,1,1,0.3333333333333333
626,original,3,0.9235058661145619,1.0,True,1,1,1,1.0
626,biomarker_synonym,3,0.9235058661145619,1.0,True,1,1,1,1.0
626,biomarker_order,3,0.9235058661145619,1.0,True,1,1,1,1.0
626,wording,3,0.8666941427067499,1.0,True,1,1,1,1.0
627,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
627,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
627,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
627,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
628,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
628,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
628,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
628,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
629,original,3,0.9495889638316196,1.0,True,1,1,1,1.0
629,biomarker_synonym,3,0.9495889638316196,1.0,True,1,1,1,1.0
629,biomarker_order,3,0.9495889638316196,1.0,True,1,1,1,1.0
629,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
630,original,3,0.9571075837742505,2.0,True,0,1,1,0.5
630,biomarker_synonym,3,0.9571075837742505,2.0,True,0,1,1,0.5
630,biomarker_order,3,0.9571075837742505,2.0,True,0,1,1,0.5
630,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
631,original,10,0.4430078497185203,6.0,True,0,0,1,0.16666666666666666
631,biomarker_synonym,10,0.4430078497185203,6.0,True,0,0,1,0.16666666666666666
631,biomarker_order,10,0.4430078497185203,6.0,True,0,0,1,0.16666666666666666
631,wording,10,0.44431288455800555,6.0,True,0,0,1,0.16666666666666666
632,original,10,0.32632491939679326,9.0,True,0,0,1,0.1111111111111111
632,biomarker_synonym,10,0.32632491939679326,9.0,True,0,0,1,0.1111111111111111
632,biomarker_order,10,0.32632491939679326,9.0,True,0,0,1,0.1111111111111111
632,wording,10,0.36421390965521305,8.0,True,0,0,1,0.125
634,original,10,0.34711383085300657,6.0,True,0,0,1,0.16666666666666666
634,biomarker_synonym,10,0.34711383085300657,6.0,True,0,0,1,0.16666666666666666
634,biomarker_order,10,0.34711383085300657,6.0,True,0,0,1,0.16666666666666666
634,wording,10,0.4784780209814478,7.0,True,0,0,1,0.14285714285714285
635,original,3,0.9235058661145619,1.0,True,1,1,1,1.0
635,biomarker_synonym,3,0.9235058661145619,1.0,True,1,1,1,1.0
635,biomarker_order,3,0.9235058661145619,1.0,True,1,1,1,1.0
635,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
636,original,3,0.9571075837742505,2.0,True,0,1,1,0.5
636,biomarker_synonym,3,0.9571075837742505,2.0,True,0,1,1,0.5
636,biomarker_order,3,0.9571075837742505,2.0,True,0,1,1,0.5
636,wording,3,0.9571075837742505,2.0,True,0,1,1,0.5
637,original,10,0.36421390965521305,,False,0,0,0,0.0
637,biomarker_synonym,10,0.36421390965521305,,False,0,0,0,0.0
637,biomarker_order,10,0.36421390965521305,,False,0,0,0,0.0
637,wording,10,0.36421390965521305,,False,0,0,0,0.0
638,original,10,0.36421390965521305,,False,0,0,0,0.0
638,biomarker_synonym,10,0.36421390965521305,,False,0,0,0,0.0
638,biomarker_order,10,0.36421390965521305,,False,0,0,0,0.0
638,wording,10,0.36540308572607827,,False,0,0,0,0.0
639,original,3,0.9515995115995116,2.0,True,0,1,1,0.5
639,biomarker_synonym,3,0.9515995115995116,2.0,True,0,1,1,0.5
639,biomarker_order,3,0.9515995115995116,2.0,True,0,1,1,0.5
639,wording,3,0.9218156294976254,2.0,True,0,1,1,0.5
640,original,3,0.9571075837742505,3.0,True,0,1,1,0.3333333333333333
640,biomarker_synonym,3,0.9571075837742505,3.0,True,0,1,1,0.3333333333333333
640,biomarker_order,3,0.9571075837742505,3.0,True,0,1,1,0.3333333333333333
640,wording,3,0.9571075837742505,3.0,True,0,1,1,0.3333333333333333
641,original,10,0.4349924024251946,,False,0,0,0,0.0
641,biomarker_synonym,10,0.4376474117460683,,False,0,0,0,0.0
641,biomarker_order,10,0.4633764726326525,,False,0,0,0,0.0
641,wording,10,0.4272791891736851,,False,0,0,0,0.0
642,original,3,0.8929715149695235,1.0,True,1,1,1,1.0
642,biomarker_synonym,3,0.8502305642451627,1.0,True,1,1,1,1.0
642,biomarker_order,3,0.8666941427067499,1.0,True,1,1,1,1.0
642,wording,3,0.8666941427067499,1.0,True,1,1,1,1.0
643,original,10,0.3099196068419006,,False,0,0,0,0.0
643,biomarker_synonym,10,0.4633764726326525,,False,0,0,0,0.0
643,biomarker_order,10,0.4272791891736851,,False,0,0,0,0.0
643,wording,10,0.4633764726326525,,False,0,0,0,0.0
644,original,3,0.9523499806426636,2.0,True,0,1,1,0.5
644,biomarker_synonym,3,0.9523499806426636,2.0,True,0,1,1,0.5
644,biomarker_order,3,0.9523499806426636,2.0,True,0,1,1,0.5
644,wording,3,0.9265732326292122,2.0,True,0,1,1,0.5
645,original,3,0.9515995115995116,1.0,True,1,1,1,1.0
645,biomarker_synonym,3,0.9515995115995116,1.0,True,1,1,1,1.0
645,biomarker_order,3,0.9515995115995116,1.0,True,1,1,1,1.0
645,wording,3,0.9235058661145619,2.0,True,0,1,1,0.5
1128,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
1128,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
1128,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
1128,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
1150,original,3,0.9235058661145619,1.0,True,1,1,1,1.0
1150,biomarker_synonym,3,0.9235058661145619,1.0,True,1,1,1,1.0
1150,biomarker_order,3,0.8929715149695235,1.0,True,1,1,1,1.0
1150,wording,3,0.9523499806426636,1.0,True,1,1,1,1.0
1151,original,5,0.746528957586239,4.0,True,0,1,1,0.25
1151,biomarker_synonym,5,0.746528957586239,4.0,True,0,1,1,0.25
1151,biomarker_order,5,0.746528957586239,4.0,True,0,1,1,0.25
1151,wording,3,0.8104673082856703,,False,0,0,0,0.0
1152,original,5,0.746528957586239,3.0,True,0,1,1,0.3333333333333333
1152,biomarker_synonym,5,0.746528957586239,3.0,True,0,1,1,0.3333333333333333
1152,biomarker_order,5,0.746528957586239,3.0,True,0,1,1,0.3333333333333333
1152,wording,3,0.8104673082856703,3.0,True,0,1,1,0.3333333333333333
1153,original,5,0.746528957586239,1.0,True,1,1,1,1.0
1153,biomarker_synonym,5,0.746528957586239,1.0,True,1,1,1,1.0
1153,biomarker_order,5,0.746528957586239,1.0,True,1,1,1,1.0
1153,wording,3,0.8104673082856703,1.0,True,1,1,1,1.0
1154,original,10,0.31224139471151857,7.0,True,0,0,1,0.14285714285714285
1154,biomarker_synonym,10,0.31224139471151857,7.0,True,0,0,1,0.14285714285714285
1154,biomarker_order,10,0.31224139471151857,7.0,True,0,0,1,0.14285714285714285
1154,wording,10,0.38366617640296197,6.0,True,0,0,1,0.16666666666666666
1155,original,10,0.24977106906681934,,False,0,0,0,0.0
1155,biomarker_synonym,10,0.24977106906681934,,False,0,0,0,0.0
1155,biomarker_order,10,0.24977106906681934,,False,0,0,0,0.0
1155,wording,10,0.36421390965521305,8.0,True,0,0,1,0.125
1158,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
1158,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
1158,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
1158,wording,3,0.9516469730067463,1.0,True,1,1,1,1.0
